distance_from_home,distance_from_last_transaction,ratio_to_median_purchase_price,repeat_retailer,used_chip,used_pin_number,online_order,fraud
1675845677110800,1.08879231706097E+016,0.20261472050251872,1.0,0.0,0.0,1.0,1.0
1730476664471770,1.77349988469406E+016,4930636467692040,1.0,0.0,0.0,0.0,1.0
5133398195448000,8855926260988220,6255474723664580,1.0,1.0,0.0,1.0,1.0
6013647499671670,0.05650192914771621,0.6316367627091876,1.0,0.0,0.0,1.0,1.0
3444693932545070,0.0284648840719804,4397915399554710,1.0,0.0,0.0,1.0,1.0
3052267693846120,0.1868005455332383,1.58516031577242E+016,1.0,0.0,0.0,1.0,1.0
2320378023444650,1202923802113980,4558493468967740,1.0,0.0,0.0,1.0,1.0
52217817661569,2.54095604748287E+016,1.0922662903217E+016,1.0,0.0,0.0,1.0,1.0
1298377292328610,2.30409093002787E+016,987512842862229,1.0,0.0,0.0,1.0,1.0
1.23103926288076E+016,3.82499283160617E+016,2.02354897460467E+016,1.0,0.0,0.0,1.0,1.0
2.47766343604901E+016,0.030383586115794482,4100060041161770,1.0,0.0,0.0,1.0,1.0
1.07871814279335E+016,1.87138487905852E+016,7049948100600840,1.0,0.0,0.0,1.0,1.0
1.18709649150339E+016,1.2806357664498E+016,6854552648701740,1.0,1.0,0.0,1.0,1.0
3726425001581350,0.32788033685925955,1.30479913508298E+016,1.0,1.0,0.0,1.0,1.0
1.75024141036658E+016,0.04656620702301922,856998923766169,0.0,1.0,0.0,1.0,1.0
1942058686453300,0.29775037114104874,5307175024854500,1.0,0.0,0.0,1.0,1.0
2927722046677400,0.8219086107440037,6286190529405150,1.0,1.0,0.0,1.0,1.0
1441174356258350,1.64355406886261E+016,7997893575509990,0.0,0.0,0.0,1.0,1.0
1.92111458224525E+016,0.5511702237964242,1135858277983690,1.0,1.0,0.0,1.0,1.0
1.15432503674249E+016,1523501136609330,0.8162009742442455,1.0,0.0,0.0,1.0,1.0
2.96309306754759E+016,0.5878075961369899,1738753967435350,1.0,0.0,0.0,1.0,1.0
3613424148824010,0.2174431191712521,1607524732985290,1.0,1.0,0.0,1.0,1.0
0.8964441287769283,0.16514740243202028,9.15242925646271E+015,0.0,1.0,0.0,1.0,1.0
1.60015500778439E+016,0.13651680253517404,5459494403082900,0.0,1.0,0.0,1.0,1.0
1.2546354049737E+016,4717648841287900,5309662947362900,1.0,1.0,0.0,1.0,1.0
8630454381805330,4430089800179550,2467009556724,1.0,0.0,0.0,1.0,1.0
1.31284069318967E+016,2.65415307812576E+016,4012724788060130,1.0,0.0,0.0,1.0,1.0
3.3763204803433E+016,0.3067103952868704,4340939885635550,1.0,0.0,0.0,1.0,1.0
8479199847169820,1031546681859750,4121448030877050,1.0,0.0,0.0,1.0,1.0
305624409356992,3.83700547224814E+016,5.00197178358836E+016,1.0,0.0,0.0,1.0,1.0
1.08045543712317E+016,0.8972159342962621,0.2309590330354052,1.0,0.0,0.0,1.0,1.0
1.05146787166028E+016,0.28616137884045084,2.5363165341281E+016,1.0,0.0,0.0,1.0,1.0
0.9955162975392977,0.7949727504296503,5832603532819060,0.0,1.0,0.0,1.0,1.0
964537132519076,1.80618720494441E+016,5.060736283036E+016,1.0,0.0,0.0,1.0,1.0
6683698573459210,0.8706562236205493,4551200710790790,1.0,0.0,0.0,1.0,1.0
2029581860577490,1.52249044718205E+016,3.83944642601657E+016,1.0,0.0,0.0,1.0,1.0
3460624149074970,0.09847063792656471,4045829715655370,1.0,0.0,0.0,1.0,1.0
5141968272560400,0.6917937928471988,0.7601875873082574,1.0,0.0,0.0,1.0,1.0
1.06593942698633E+016,1218039205228930,982280876748353,1.0,1.0,0.0,1.0,1.0
7330968375931280,4319310821535710,4657838515694130,1.0,1.0,0.0,1.0,1.0
3.00600961534749E+016,0.14862680312429072,4479313932228780,1.0,0.0,0.0,1.0,1.0
1.33431146435716E+016,0.30246083450490635,0.6915282204304617,1.0,0.0,0.0,1.0,1.0
1.12750606297059E+016,9.42604635598068E+015,0.20311556453890742,1.0,0.0,0.0,1.0,1.0
1.87845186388162E+016,0.08277038327861434,5.64737607342721E+016,0.0,0.0,0.0,0.0,1.0
1564718963676140,0.056198246929170734,0.22912892239912788,1.0,0.0,0.0,1.0,1.0
7266648612040500,0.4177095792809725,708890954848628,1.0,0.0,0.0,1.0,1.0
1.83675787999795E+016,0.7849109523566311,1.56628429324595E+016,1.0,0.0,0.0,1.0,1.0
1.31402644511774E+016,0.2221173402269047,5655854257480350,1.0,0.0,0.0,1.0,1.0
1.13482892883018E+016,3.98484567015677E+016,2319645512444400,1.0,1.0,0.0,0.0,1.0
2951416255034280,0.07986518342935053,6283022668977600,1.0,1.0,0.0,1.0,1.0
1.09292476458372E+016,7.07955140050135E+016,3070861182790780,1.0,0.0,0.0,1.0,1.0
5.93439954968272E+016,0.33488666715986026,7589297025895430,1.0,0.0,0.0,1.0,1.0
3216725824365900,0.9729875948932357,4329073416428020,1.0,1.0,0.0,1.0,1.0
3602522487151350,0.9506650559892822,0.9479456367158311,1.0,0.0,0.0,1.0,1.0
2.0659182105719E+016,2.43376176714295E+016,3.26102135945288E+016,1.0,0.0,0.0,1.0,1.0
1.26003172572496E+016,5641749479040450,0.8319998805948754,1.0,0.0,0.0,1.0,1.0
20334981743473,0.7834798550646063,9.53481231518306E+015,1.0,0.0,0.0,0.0,1.0
2.83797429874004E+016,3494264504376250,5846748356906350,1.0,0.0,0.0,1.0,1.0
2428549050305750,1.14199726610926E+016,2008448273039990,1.0,0.0,0.0,1.0,1.0
1566333637541370,0.28994257266260265,568617740884978,0.0,0.0,0.0,1.0,1.0
4278364211874300,0.23914414079088817,1.05748954172023E+016,1.0,1.0,0.0,1.0,1.0
1.33308296996033E+016,0.3672641184828514,1.85986615522605E+016,1.0,0.0,0.0,1.0,1.0
0.5595907384223582,0.40475389341222084,7695385033141680,0.0,0.0,0.0,1.0,1.0
1393359986113740,0.4992472546145543,0.40042723731464125,1.0,0.0,0.0,1.0,1.0
3.00185438686032E+016,0.14024355915582848,58208438596639,1.0,0.0,0.0,1.0,1.0
585504440291303,7.24028689728887E+016,4728131946609340,1.0,0.0,0.0,1.0,1.0
2.52511872728931E+016,0.6342837875553212,1.9307556273208E+016,1.0,0.0,0.0,1.0,1.0
7047810567571970,3.85810399715023E+016,1258551331664140,1.0,1.0,0.0,1.0,1.0
3.19036924752981E+016,4546767611509550,1.04187688092358E+016,1.0,0.0,0.0,1.0,1.0
4770627305926510,0.11929758130727994,5.92586610093913E+016,1.0,0.0,0.0,1.0,1.0
2.79418339771404E+016,7520716588201870,1289822297956860,1.0,0.0,0.0,1.0,1.0
3.13787359018527E+016,1.22282904272536E+016,6.96204943338704E+016,1.0,0.0,0.0,1.0,1.0
2.32485810781774E+016,0.0673592473200556,1.43458888453934E+016,1.0,0.0,0.0,1.0,1.0
2.01582160140071E+016,0.1349746378387248,4667001840294130,1.0,0.0,0.0,1.0,1.0
2023240888208810,0.9622651336783854,0.9593533298777829,1.0,0.0,0.0,1.0,1.0
4209641932539440,0.6621121458617002,1.54022541346178E+016,1.0,0.0,0.0,1.0,1.0
1.97410448963774E+016,0.2825425232362724,555761236806397,1.0,1.0,0.0,1.0,1.0
7393559633725480,1.95065262593565E+016,0.1112863718336893,1.0,0.0,0.0,1.0,1.0
3.90158763668562E+016,0.05741460126615554,4520846235107510,1.0,0.0,0.0,1.0,1.0
0.270482129061009,0.5735175188117076,8830567508879940,0.0,0.0,0.0,1.0,1.0
3329826002908970,1.06330403439566E+016,7227366197554690,1.0,1.0,0.0,1.0,1.0
5210172549976490,0.6689191605549664,952509873687988,1.0,0.0,0.0,1.0,1.0
1458839741244160,0.5525469802224727,0.7364225610010657,1.0,0.0,0.0,1.0,1.0
3037331966911600,0.6497502449311428,5.34517962663778E+016,1.0,1.0,0.0,1.0,1.0
3071233772672400,0.06901065893060082,5832812290675890,1.0,0.0,0.0,1.0,1.0
227755480186779,0.24973560241526674,4680521652938290,1.0,0.0,0.0,1.0,1.0
1659381499314390,2.84014433096197E+016,5225560141260470,0.0,0.0,0.0,1.0,1.0
3.39639474309349E+016,0.8942147787841015,4566585039769410,1.0,0.0,0.0,1.0,1.0
5.00787663465664E+016,1.42415575309722E+016,8106821861506190,1.0,1.0,0.0,1.0,1.0
3.3772918205637E+016,1329200719808830,5381061604130420,1.0,0.0,0.0,1.0,1.0
7630899347182420,0.12776408661695657,5.82037907891806E+016,1.0,0.0,0.0,1.0,1.0
1339625726681990,0.40550628356239804,0.6102874293150062,1.0,0.0,0.0,1.0,1.0
587142587362023,0.7379671870469316,5534251858323180,1.0,0.0,0.0,1.0,1.0
7520734114143470,1.90132862482968E+016,4294886704175040,1.0,0.0,0.0,1.0,1.0
1.10826383843677E+016,0.5257026824565655,556768134242693,1.0,0.0,0.0,1.0,1.0
1.64041672967362E+016,0.31113848498235225,4.93076927930592E+016,0.0,0.0,0.0,1.0,1.0
618441001387592,0.12004105180474467,6748326356011830,1.0,1.0,0.0,1.0,1.0
3.01820471746542E+016,0.3150167171227827,4655795677635770,1.0,0.0,0.0,1.0,1.0
1.81000167804667E+016,0.3822589378900504,1.44802463064511E+016,1.0,0.0,0.0,1.0,1.0
1.09904257487214E+016,5054084372250350,6260575606971600,1.0,0.0,0.0,1.0,1.0
4.17191132887617E+016,0.573841691322402,1.15789931680345E+016,1.0,0.0,0.0,1.0,1.0
1.23630058617832E+016,1.09632869613617E+016,5086649302125160,1.0,0.0,0.0,1.0,1.0
4.91624764452444E+016,0.4581965402777988,4733887255857450,1.0,0.0,0.0,1.0,1.0
1.06557739013319E+016,0.8536016376598644,7898760769438340,0.0,0.0,0.0,0.0,1.0
4.6559041121706E+016,1.15922856798774E+016,3.98344397578749E+016,1.0,0.0,0.0,1.0,1.0
1170676036735960,0.784450716914395,4321438590619170,0.0,0.0,0.0,0.0,1.0
765078911170131,1.89987399918936E+016,8186719761804940,1.0,0.0,0.0,1.0,1.0
3195095893588840,0.017872814794970528,4772861717735860,1.0,0.0,0.0,1.0,1.0
9.66055926425763E+015,5376754856867510,4380859519668680,1.0,0.0,0.0,1.0,1.0
3750448192461150,0.3650303166887305,1.39324177490501E+016,1.0,0.0,0.0,1.0,1.0
1240131217163100,0.9280205008978833,1.1609342601257E+016,1.0,0.0,0.0,1.0,1.0
264273238898335,9.12924216339364E+015,1650142527087740,1.0,0.0,0.0,1.0,1.0
1.15561143430226E+016,0.9193180285871304,5464225085952150,1.0,0.0,0.0,1.0,1.0
1.07280458822295E+016,356202413306041,4122556908295910,1.0,1.0,0.0,1.0,1.0
1.71615487865231E+016,4.3087155481952E+016,0.4355832654999278,1.0,0.0,0.0,1.0,1.0
1.01793772081597E+016,0.04345284629712909,4026976402600870,1.0,0.0,0.0,1.0,1.0
4.00053220044964E+016,0.06592629394817118,1538775735809920,1.0,0.0,0.0,1.0,1.0
1061271656272310,0.030113430244092063,553944414029507,1.0,0.0,0.0,1.0,1.0
1.04027348042403E+016,0.33096638609996254,0.6885170039804698,1.0,0.0,0.0,1.0,1.0
1.30618913144284E+016,1.35239367535791E+016,4683445407889190,1.0,0.0,0.0,1.0,1.0
1.70193057852489E+016,0.4620683371511386,7.87578978149675E+016,1.0,1.0,0.0,1.0,1.0
6862200089975690,2.17875267183818E+016,1.28969494290861E+016,1.0,0.0,0.0,1.0,1.0
5409057121505620,0.2587030060636216,5504397596757230,1.0,0.0,0.0,1.0,1.0
4245754179848290,0.5395185248211054,6057789830325750,1.0,0.0,0.0,1.0,1.0
2389779203104080,1.01110883456176E+016,1.40320761426156E+016,1.0,0.0,0.0,1.0,1.0
1.17530906834084E+016,1.00928312316763E+016,8325193065706120,1.0,0.0,0.0,1.0,1.0
5982885645943220,0.41608412421677715,1.42301610997492E+016,1.0,0.0,0.0,1.0,1.0
4952409538159770,4851117378894440,1.02197699113699E+016,1.0,0.0,0.0,1.0,1.0
3673347518428250,507049110727836,0.34074964067626906,1.0,0.0,0.0,1.0,1.0
4804006085963710,2334502953866920,6953565313799740,1.0,0.0,0.0,1.0,1.0
1.25801557703879E+016,3.97387454752356E+016,0.4091035995641642,1.0,0.0,0.0,1.0,1.0
6594323221983230,1457909594978270,4344475421978430,1.0,0.0,0.0,1.0,1.0
2.10058013437944E+016,0.2756249607609465,1.9331504473866E+016,1.0,0.0,0.0,1.0,1.0
0.6104102368909047,9.51079903959568E+015,626385536920879,0.0,1.0,0.0,1.0,1.0
3.79035595919053E+016,2271772692643560,1314231920366970,1.0,0.0,0.0,1.0,1.0
5654999368797640,3.15728493392385E+016,4544898504230780,1.0,0.0,0.0,1.0,1.0
1.28479125242658E+016,4909117503575560,1.34715420218072E+016,1.0,0.0,0.0,1.0,1.0
1.30882955127773E+016,0.4361176878178029,1.70094442625095E+016,1.0,0.0,0.0,1.0,1.0
1.84903093441155E+016,5432082610482200,6498449630126810,1.0,1.0,0.0,1.0,1.0
1.19959141537025E+016,0.21416316066023866,8824733503272010,1.0,0.0,0.0,1.0,1.0
1.47501861055192E+016,0.050772970769405804,6239824155804600,1.0,1.0,0.0,1.0,1.0
0.20778085568835017,2.4657048176582E+016,6169495371761560,0.0,1.0,0.0,1.0,1.0
731827074096501,0.23398344444490926,5306584845173130,1.0,0.0,0.0,1.0,1.0
4250297270822080,1545742218473660,2200293965983410,1.0,0.0,0.0,1.0,1.0
8895782909296530,0.0750546221552604,4055515040987550,1.0,0.0,0.0,1.0,1.0
2.28654586185736E+016,0.014662038896195224,4289089669626440,1.0,1.0,0.0,1.0,1.0
1.14191671502114E+016,0.8317850339473092,5423680585736080,1.0,0.0,0.0,1.0,1.0
4804353775048510,0.011744953738086835,3.96176205933053E+016,1.0,1.0,0.0,1.0,1.0
2.49767690098774E+016,0.6122604484372519,8139459598660230,1.0,1.0,0.0,1.0,1.0
2.19676860374211E+016,1959338062612460,1296756966617820,1.0,0.0,0.0,1.0,1.0
1.15045396950003E+016,0.2428831578721208,2.64453700826777E+016,1.0,0.0,0.0,1.0,1.0
2812428270583290,1075079952078940,4051395000418930,1.0,1.0,0.0,1.0,1.0
1.5532399400875E+016,1.54347201740845E+016,4556305704725690,1.0,0.0,0.0,1.0,1.0
5714309350996590,373572490005781,1.26012228229001E+016,1.0,0.0,0.0,1.0,1.0
2.79678652260336E+016,1.02656037556665E+016,8226362819021240,1.0,1.0,0.0,1.0,1.0
5386678597195110,0.08768896245363116,5.76783585763652E+016,1.0,0.0,0.0,1.0,1.0
8379814915489740,2038074494174120,7101218281795180,1.0,1.0,0.0,1.0,1.0
2.73529277368002E+016,1.26908468678077E+016,4965080610201670,1.0,1.0,0.0,1.0,1.0
1.37531120871962E+016,6329665828769320,1.17294868182507E+016,1.0,0.0,0.0,1.0,1.0
1367057028524570,1.01878936428591E+016,1.39305695382389E+016,1.0,0.0,0.0,1.0,1.0
5649757797413080,3.28270643129916E+016,406558817566932,1.0,0.0,0.0,1.0,1.0
5377748828078570,473977292703521,9.97774485550823E+015,1.0,1.0,0.0,1.0,1.0
4.43621583614377E+016,2.14293755221742E+016,6125773854013810,1.0,0.0,0.0,1.0,1.0
1.10994501196042E+016,0.4788891569564082,6731243037049380,1.0,1.0,0.0,1.0,1.0
2.04985580326567E+016,0.02345951901471005,4141334658574160,1.0,0.0,0.0,1.0,1.0
8618115294445960,0.32612900441244685,4854027811428510,1.0,0.0,0.0,1.0,1.0
1.32639853262421E+016,2279709103755810,4366599231552550,1.0,0.0,0.0,1.0,1.0
1.45936158159581E+016,0.41959346203926423,9.03319784272671E+015,1.0,0.0,0.0,1.0,1.0
2.66214673284953E+016,0.6960513150894772,6384995265501190,1.0,0.0,0.0,1.0,1.0
1.63200286129526E+016,1.67318384696074E+016,9.94712862717596E+015,0.0,0.0,0.0,1.0,1.0
1923062064271640,0.028907270239325114,0.602575455561033,1.0,0.0,0.0,1.0,1.0
1541914215290010,2.56681912433969E+016,0.1149992277840758,1.0,0.0,0.0,1.0,1.0
7237325581679170,0.3695583329355005,8663770590137750,1.0,1.0,0.0,1.0,1.0
1.08255009047349E+016,2636750336117800,7076161003025270,1.0,1.0,0.0,1.0,1.0
1.044884610324E+016,0.2950496598499098,1.10173708895823E+016,1.0,0.0,0.0,1.0,1.0
1.12819189146776E+016,1.5052559903291E+016,2.08910202796444E+016,1.0,0.0,0.0,1.0,1.0
5020855804872250,1013532986652420,4376452546954770,1.0,0.0,0.0,1.0,1.0
2.7998625914741E+016,0.2828807053415254,4.07590006902671E+016,1.0,0.0,0.0,1.0,1.0
0.4053021979334444,0.6555143024113833,7.54901461650946E+016,0.0,0.0,0.0,1.0,1.0
3137416009226570,1681351186626780,2.61822684641642E+016,1.0,0.0,0.0,1.0,1.0
4709607921810570,1.29314278101188E+016,1.9068396306075E+016,1.0,1.0,0.0,1.0,1.0
0.37366684298858516,0.5036668996058806,1.59589986857993E+016,0.0,0.0,0.0,1.0,1.0
2299887436315640,5170840567365040,0.3464056063418771,1.0,0.0,0.0,1.0,1.0
2729390489649650,0.7235133323282597,0.18423402237105538,1.0,0.0,0.0,1.0,1.0
1.38961972208754E+016,0.16913475952590912,8010365637834340,0.0,0.0,0.0,1.0,1.0
8946053067408510,1.11225705253035E+016,9.4171818336261E+015,1.0,0.0,0.0,1.0,1.0
1.16188877333369E+016,0.6902803725200156,1.14927044789336E+016,1.0,0.0,0.0,1.0,1.0
2.68544440701195E+016,0.5583838497708232,1.0456664508039E+016,1.0,0.0,0.0,1.0,1.0
1.3366571606798E+016,0.45096028055630244,1.02302523628787E+016,1.0,0.0,0.0,1.0,1.0
1.27750845094519E+016,0.04720406343457627,0.4958443617739503,1.0,0.0,0.0,1.0,1.0
0.7777064717069906,5591691775927530,1050414022913690,0.0,1.0,0.0,1.0,1.0
3382245767972040,1221324872562240,7678814242447950,1.0,0.0,0.0,1.0,1.0
317829216662547,3.18040526898893E+016,4172446964678010,1.0,1.0,0.0,1.0,1.0
5535898711458820,6.08459230303584E+016,4376614704753510,1.0,1.0,0.0,1.0,1.0
1.50548610899496E+016,9.96493569190874E+015,4155476794759730,1.0,1.0,0.0,1.0,1.0
2434709225066500,1.91002749849811E+016,0.6995313833946072,1.0,0.0,0.0,1.0,1.0
1.6433332676105E+016,0.29680052661005074,6605875609462740,1.0,0.0,0.0,1.0,1.0
0.4680961940944391,0.3057453997929152,9.14787871733382E+015,0.0,1.0,0.0,1.0,1.0
1306395400235200,1.22232920928935E+016,6792438924378540,1.0,0.0,0.0,1.0,1.0
1.1846292776638E+016,4716796735436990,6265339882258280,1.0,0.0,0.0,1.0,1.0
1.20995959136453E+016,0.18787685827343925,0.5490111407097499,1.0,0.0,0.0,1.0,1.0
272473615673838,5480015049312100,4148308518832300,1.0,0.0,0.0,1.0,1.0
1643394189371490,6095341076693680,0.45135232847326284,0.0,0.0,0.0,1.0,1.0
2.15746049001329E+016,403763246088291,1141268488911030,1.0,0.0,0.0,1.0,1.0
1.90218370505235E+016,2.17699661510332E+016,7489589694232270,1.0,1.0,0.0,1.0,1.0
1.42419161870353E+016,1.92451916543032E+016,621091973370384,0.0,0.0,0.0,1.0,1.0
2.38719826625717E+016,5389058602098100,0.5610978776854381,1.0,0.0,0.0,1.0,1.0
1.06863015569062E+016,0.3731399978020844,7.19263569246203E+016,1.0,0.0,0.0,1.0,1.0
1.08900519801012E+016,0.563327384291066,0.6272724658511641,1.0,0.0,0.0,1.0,1.0
4707773528990250,1.06777044524574E+016,1671290572425740,1.0,0.0,0.0,1.0,1.0
2.02634823108697E+016,2.17345572766428E+016,4594429413584400,1.0,0.0,0.0,1.0,1.0
3.76242018379562E+016,671894883856417,1.96075999177799E+016,1.0,0.0,0.0,1.0,1.0
4821973962416460,0.5204022327171441,9.74617921412202E+015,1.0,1.0,0.0,1.0,1.0
402780897512737,2.65633485729715E+016,4680019716271860,1.0,1.0,0.0,1.0,1.0
5428492914258340,0.050727496324586605,4283552875202770,1.0,1.0,0.0,1.0,1.0
3.92575974747199E+016,0.23328285527465875,4011280076537800,1.0,0.0,0.0,1.0,1.0
2.73532384248861E+016,2.34257851751183E+016,0.41410527406721753,1.0,0.0,0.0,1.0,1.0
1.36928110806461E+016,0.890282173862874,1.9142260112802E+016,1.0,0.0,0.0,1.0,1.0
1961637881539420,2555237724651150,9.15995762789262E+015,1.0,1.0,0.0,1.0,1.0
7727819105784480,2.48153648705806E+016,5069258176164400,1.0,1.0,0.0,1.0,1.0
6.26323261920535E+016,0.16639487032621122,5024205535993370,1.0,1.0,0.0,1.0,1.0
1004821091110790,1553543430230170,5032930212622500,1.0,0.0,0.0,1.0,1.0
2020397229220890,1.44820916604903E+016,623909037982702,1.0,1.0,0.0,1.0,1.0
2143364864063640,5911794616801020,1528124619806100,1.0,0.0,0.0,1.0,1.0
7.42716579022688E+016,1804829064415100,4806211709196940,1.0,0.0,0.0,1.0,1.0
1.12122064571257E+016,1.7283365847854E+016,465173187127117,0.0,0.0,0.0,1.0,1.0
1.90017786685893E+016,0.14361365940558363,7705932062278100,1.0,0.0,0.0,1.0,1.0
3124880196672340,1.14219385575407E+016,4299779815802670,1.0,0.0,0.0,1.0,1.0
2065028959544130,1.44748144277785E+016,4475983678780500,1.0,0.0,0.0,1.0,1.0
2.09382846335932E+016,8796018656828000,0.279193674787491,1.0,0.0,0.0,1.0,1.0
1.72496753915428E+016,1.24976028803148E+016,8311799800777230,1.0,0.0,0.0,1.0,1.0
1.32528555967843E+016,5396057102809360,0.14885090562489817,1.0,0.0,0.0,1.0,1.0
0.47624686326608984,0.04792333460116615,5198917273694430,0.0,0.0,0.0,0.0,1.0
3.54092871441078E+016,2.38686695547823E+016,4425956364112360,1.0,1.0,0.0,1.0,1.0
0.6696717495656362,0.5828559199785627,6318667415864470,0.0,1.0,0.0,1.0,1.0
3.18246230296608E+016,6357305662323160,4225775474964750,1.0,0.0,0.0,1.0,1.0
5041321172750000,3299452434631930,6137879726154350,1.0,0.0,0.0,1.0,1.0
3.86299889119462E+016,5955447395316350,0.2726498013535012,1.0,0.0,0.0,1.0,1.0
1.26244139388469E+016,3.58133962985751E+016,589049140187464,1.0,0.0,0.0,1.0,1.0
1.77351597553189E+016,1.41381997638965E+016,5493294124579020,1.0,1.0,0.0,1.0,1.0
4413980813928960,0.12026613804594508,7.91337328523181E+016,1.0,0.0,0.0,1.0,1.0
1.89235029674183E+016,0.05049122515079217,4898336196050370,0.0,0.0,0.0,1.0,1.0
1.09679345241172E+016,0.444232167318681,4856821415865540,1.0,1.0,0.0,1.0,1.0
1.35937540915874E+016,1.1373271928988E+016,4235509799884340,0.0,1.0,0.0,1.0,1.0
6527820269411680,0.15253613614485736,6886109973170720,1.0,0.0,0.0,1.0,1.0
5635163528205330,1.42511313981198E+016,4744084266264260,1.0,1.0,0.0,1.0,1.0
2.34913120369447E+016,1.05735265710178E+016,707194497335738,1.0,0.0,0.0,1.0,1.0
1.26228608755022E+016,0.7668016721936239,4.54640878146355E+016,1.0,0.0,0.0,1.0,1.0
1.85263862992649E+016,0.005811665951625779,2100713362790850,1.0,0.0,0.0,1.0,1.0
5688194141631860,3915914130407690,7469122223455660,1.0,1.0,0.0,1.0,1.0
7011595403805840,6717335250029780,4620981192358210,1.0,0.0,0.0,1.0,1.0
4649349235792510,0.4394050787337623,8728857854561810,1.0,0.0,0.0,1.0,1.0
7157865050417600,1982130556308900,0.24514126230469982,1.0,0.0,0.0,1.0,1.0
3.80380389664663E+016,0.5928731328759005,1.16198297093167E+016,1.0,0.0,0.0,1.0,1.0
2653434709843490,1.82591614616574E+016,0.05472170232664534,1.0,0.0,0.0,1.0,1.0
6889919663304910,1.78972915759652E+016,8851015757951160,1.0,1.0,0.0,1.0,1.0
6.27318057655166E+016,0.3830675043595749,1.073669493127E+016,1.0,0.0,0.0,1.0,1.0
4064310035457290,0.4328361406938752,1.03212597478412E+016,1.0,0.0,0.0,1.0,1.0
2815951724186580,0.5848156917809149,1112819654074680,1.0,0.0,0.0,1.0,1.0
1.75649709623805E+016,0.020596354389508832,5411462395371100,1.0,0.0,0.0,1.0,1.0
5881527126385930,1.34634769344542E+016,4684245428306840,1.0,0.0,0.0,1.0,1.0
0.9748560962995942,3679132168597380,7193511984936610,0.0,1.0,0.0,1.0,1.0
1.50418778288296E+016,0.12328199923221146,6642647582879990,1.0,1.0,0.0,1.0,1.0
1.08269325801355E+016,1644401666980350,113228564090454,1.0,0.0,0.0,1.0,1.0
2.82667173988284E+016,0.0653183952137383,5871358352909950,1.0,0.0,0.0,1.0,1.0
2.14689566737034E+016,0.8235893747851781,4577415375619040,1.0,0.0,0.0,1.0,1.0
1.30930328357646E+016,1.88668558814922E+016,0.18224001163160405,1.0,0.0,0.0,1.0,1.0
1.32319207197962E+016,0.008881796591190401,0.6146692783673501,1.0,0.0,0.0,1.0,1.0
1.90039727606888E+016,7328409930365490,4581641425131040,1.0,0.0,0.0,1.0,1.0
2.23041845894658E+016,0.09564435571392556,401189360639219,1.0,1.0,0.0,1.0,1.0
3.14475882979613E+016,0.325398243155686,0.7648705055311457,1.0,0.0,0.0,1.0,1.0
0.23365158885304993,0.16275051184314032,5772672889320700,0.0,0.0,0.0,1.0,1.0
0.4175348604317559,1.83493085810162E+016,6354837374679420,0.0,0.0,0.0,1.0,1.0
2.56128908285439E+016,0.8603432356552385,4.24698283643426E+016,1.0,0.0,0.0,1.0,1.0
2.88744277645163E+016,0.10485489232617286,7411832576175180,1.0,0.0,0.0,1.0,1.0
1.09887093279898E+016,0.5182915070856957,0.2799225629853625,1.0,0.0,0.0,1.0,1.0
1.61720911297139E+016,0.08351150025877148,408466166849616,1.0,0.0,0.0,1.0,1.0
2.35774197950418E+016,2807497134071520,6532628038751630,1.0,0.0,0.0,1.0,1.0
3.1904609520803E+016,1.09817974536867E+016,1269339947308090,1.0,0.0,0.0,1.0,1.0
1.00680993176472E+016,2068225726967830,1.28438024001138E+016,1.0,0.0,0.0,1.0,1.0
